"to_date","emp_no","title","first_name","last_name","to_date-2","from_date","birth_date"
"9999-01-01",434845,"Senior Staff","Takushi","Skogmar","1986-06-07","1985-06-07","1965-01-11"
"9999-01-01",434936,"Engineer","Sahrah","Rosis","1995-06-24","1994-06-24","1965-01-15"
"9999-01-01",435042,"Staff","Brigham","Borstler","1996-10-08","1995-10-09","1965-01-10"
"9999-01-01",435060,"Staff","Moie","Lieblein","1997-07-12","1996-07-12","1965-01-16"
"9999-01-01",435289,"Staff","Feixiong","Schurmann","1988-02-15","1987-02-15","1965-01-04"
"9999-01-01",435181,"Staff","Kazuhide","Fiutem","1993-05-10","1992-05-10","1965-01-16"
"9999-01-01",435181,"Senior Staff","Kazuhide","Fiutem","1993-05-10","1992-05-10","1965-01-16"
"9999-01-01",435289,"Senior Staff","Feixiong","Schurmann","1988-02-15","1987-02-15","1965-01-04"
"9999-01-01",435305,"Staff","Berthier","Pramanik","1994-01-23","1993-01-23","1965-01-21"
"9999-01-01",435370,"Senior Staff","Conal","Basart","1992-05-16","1991-05-17","1965-01-16"
"9999-01-01",435305,"Senior Staff","Berthier","Pramanik","1994-01-23","1993-01-23","1965-01-21"
"9999-01-01",435588,"Staff","Genta","Pepe","1995-04-12","1994-04-12","1965-01-29"
"9999-01-01",435588,"Senior Staff","Genta","Pepe","1995-04-12","1994-04-12","1965-01-29"
"9999-01-01",435602,"Staff","Dietrich","Kranzdorf","1993-10-04","1992-10-04","1965-01-29"
"9999-01-01",435602,"Senior Staff","Dietrich","Kranzdorf","1993-10-04","1992-10-04","1965-01-29"
"9999-01-01",435791,"Senior Engineer","Hercules","Speer","1995-03-07","1994-03-07","1965-01-07"
"9999-01-01",435774,"Staff","Olivera","Bharadwaj","1993-04-01","1992-04-01","1965-01-09"
"9999-01-01",435774,"Senior Staff","Olivera","Bharadwaj","1993-04-01","1992-04-01","1965-01-09"
"9999-01-01",435791,"Engineer","Hercules","Speer","1995-03-07","1994-03-07","1965-01-07"
"9999-01-01",436797,"Staff","Ohad","Henders","1991-11-03","1990-11-03","1965-01-24"
"9999-01-01",436558,"Senior Engineer","Subir","Greibach","1993-05-24","1992-05-24","1965-01-08"
"9999-01-01",436797,"Senior Staff","Ohad","Henders","1991-11-03","1990-11-03","1965-01-24"
"9999-01-01",436827,"Senior Staff","Wojceich","Limongiello","1989-03-10","1988-03-10","1965-01-30"
"9999-01-01",436915,"Staff","Feixiong","Haraldson","1999-10-11","1998-10-11","1965-01-13"
"9999-01-01",437369,"Senior Staff","Kazuhide","Biran","1996-01-25","1995-01-25","1965-02-01"
"9999-01-01",437276,"Staff","Dines","DeMori","1988-12-06","1987-12-07","1965-01-17"
"9999-01-01",437276,"Senior Staff","Dines","DeMori","1988-12-06","1987-12-07","1965-01-17"
"9999-01-01",437395,"Staff","Sumant","Thambidurai","1995-01-02","1994-01-02","1965-01-21"
"9999-01-01",437395,"Senior Staff","Sumant","Thambidurai","1995-01-02","1994-01-02","1965-01-21"
"9999-01-01",437724,"Staff","Erez","Luft","1995-12-14","1994-12-14","1965-01-17"
"9999-01-01",438038,"Senior Staff","Lena","Giaccio","2000-03-16","1999-03-17","1965-01-01"
"9999-01-01",437870,"Staff","Kerhong","Lorho","1996-06-17","1995-06-18","1965-01-07"
"9999-01-01",438264,"Staff","Rasikan","Barreiro","1992-09-26","1991-09-27","1965-01-19"
"9999-01-01",438264,"Senior Staff","Rasikan","Barreiro","1992-09-26","1991-09-27","1965-01-19"
"9999-01-01",439377,"Senior Engineer","Mari","Plessier","1998-07-04","1997-07-04","1965-01-28"
"9999-01-01",438557,"Engineer","Lidong","Swist","2000-09-15","1999-09-16","1965-01-30"
"9999-01-01",439905,"Staff","Kousuke","Levasseur","1991-03-16","1990-03-16","1965-01-03"
"9999-01-01",439905,"Senior Staff","Kousuke","Levasseur","1991-03-16","1990-03-16","1965-01-03"
"9999-01-01",439924,"Staff","Gunilla","Kisuki","1995-08-14","1994-08-14","1965-01-30"
"9999-01-01",439924,"Senior Staff","Gunilla","Kisuki","1995-08-14","1994-08-14","1965-01-30"
"9999-01-01",440325,"Senior Staff","Douadi","Sullins","2000-09-24","1999-09-25","1965-01-10"
"9999-01-01",440435,"Senior Engineer","Sandeepan","Rosti","1992-11-25","1991-11-26","1965-01-03"
"9999-01-01",440450,"Staff","Tzvetan","Scharstein","1995-06-16","1994-06-16","1965-01-16"
"9999-01-01",440450,"Senior Staff","Tzvetan","Scharstein","1995-06-16","1994-06-16","1965-01-16"
"9999-01-01",440642,"Staff","Snehasis","Kalsbeek","1989-01-05","1988-01-06","1965-01-14"
"9999-01-01",440642,"Senior Staff","Snehasis","Kalsbeek","1989-01-05","1988-01-06","1965-01-14"
"9999-01-01",440937,"Staff","Fabrizio","Usery","1993-10-13","1992-10-13","1965-01-18"
"9999-01-01",440870,"Staff","Filipp","Hasham","1991-07-11","1990-07-11","1965-01-01"
"9999-01-01",440870,"Senior Staff","Filipp","Hasham","1991-07-11","1990-07-11","1965-01-01"
"9999-01-01",440937,"Senior Staff","Fabrizio","Usery","1993-10-13","1992-10-13","1965-01-18"
"9999-01-01",441197,"Staff","Miquel","Legleitner","1986-06-28","1985-06-28","1965-01-18"
"9999-01-01",441197,"Senior Staff","Miquel","Legleitner","1986-06-28","1985-06-28","1965-01-18"
"9999-01-01",441536,"Senior Engineer","Chinho","Collette","1991-08-07","1990-08-07","1965-01-10"
"9999-01-01",441954,"Engineer","Leszek","Marchegay","2000-06-12","1999-06-13","1965-01-03"
"9999-01-01",441965,"Staff","Claudi","Heijenga","1989-08-30","1988-08-30","1965-01-12"
"9999-01-01",441965,"Senior Staff","Claudi","Heijenga","1989-08-30","1988-08-30","1965-01-12"
"9999-01-01",442002,"Staff","Ravishankar","Baig","1993-03-17","1992-03-17","1965-01-03"
"9999-01-01",442002,"Senior Staff","Ravishankar","Baig","1993-03-17","1992-03-17","1965-01-03"
"9999-01-01",442312,"Senior Engineer","Zengping","Cusworth","1992-06-06","1991-06-07","1965-01-05"
"9999-01-01",442096,"Senior Engineer","Martijn","DiGiano","1991-06-15","1990-06-15","1965-01-15"
"9999-01-01",442312,"Engineer","Zengping","Cusworth","1992-06-06","1991-06-07","1965-01-05"
"9999-01-01",442490,"Engineer","Navid","Luke","1995-10-17","1994-10-17","1965-01-08"
"9999-01-01",442898,"Engineer","Aksel","Gire","2000-06-26","1999-06-27","1965-01-07"
"9999-01-01",442653,"Engineer","Mona","Hebden","1996-10-19","1995-10-20","1965-01-04"
"9999-01-01",442700,"Staff","Siddarth","Masada","1998-08-11","1997-08-11","1965-01-06"
"9999-01-01",443485,"Senior Staff","Marke","Klerer","1991-04-14","1990-04-14","1965-01-23"
"9999-01-01",443108,"Senior Staff","Christfried","Atrawala","1991-07-13","1990-07-13","1965-01-14"
"9999-01-01",443841,"Staff","Shaw","Kading","1993-07-16","1992-07-16","1965-01-08"
"9999-01-01",443841,"Senior Staff","Shaw","Kading","1993-07-16","1992-07-16","1965-01-08"
"9999-01-01",443873,"Staff","Vatsa","Ramsay","1995-02-04","1994-02-04","1965-01-20"
"9999-01-01",443873,"Senior Staff","Vatsa","Ramsay","1995-02-04","1994-02-04","1965-01-20"
"9999-01-01",444070,"Staff","Heping","Skrikant","1991-11-27","1990-11-27","1965-01-15"
"9999-01-01",444070,"Senior Staff","Heping","Skrikant","1991-11-27","1990-11-27","1965-01-15"
"9999-01-01",444099,"Staff","Kousuke","Worfolk","1989-03-22","1988-03-22","1965-01-28"
"9999-01-01",444099,"Senior Staff","Kousuke","Worfolk","1989-03-22","1988-03-22","1965-01-28"
"9999-01-01",444465,"Senior Engineer","Prasadram","Bultermann","1998-08-29","1997-08-29","1965-01-13"
"9999-01-01",444208,"Senior Staff","Irena","Cesareni","1986-10-30","1985-10-30","1965-01-27"
"9999-01-01",444487,"Senior Engineer","Udi","Rullman","1995-04-09","1994-04-09","1965-01-03"
"9999-01-01",445067,"Senior Engineer","Eldridge","Kawashima","1991-02-27","1990-02-27","1965-01-28"
"9999-01-01",444643,"Staff","Berna","Schonegge","1999-06-28","1998-06-28","1965-01-18"
"9999-01-01",445067,"Engineer","Eldridge","Kawashima","1991-02-27","1990-02-27","1965-01-28"
"9999-01-01",445152,"Staff","Heping","Peac","1986-03-20","1985-03-20","1965-01-09"
"9999-01-01",445152,"Senior Staff","Heping","Peac","1986-03-20","1985-03-20","1965-01-09"
"9999-01-01",445723,"Staff","Gaurav","Roison","1987-10-22","1986-10-22","1965-01-31"
"9999-01-01",445226,"Senior Engineer","Oscar","Baumann","1988-01-22","1987-01-22","1965-01-01"
"9999-01-01",445226,"Engineer","Oscar","Baumann","1988-01-22","1987-01-22","1965-01-01"
"9999-01-01",445570,"Technique Leader","Van","Nations","1987-08-11","1986-08-11","1965-01-25"
"9999-01-01",445723,"Senior Staff","Gaurav","Roison","1987-10-22","1986-10-22","1965-01-31"
"9999-01-01",445941,"Technique Leader","Masako","Dechter","1986-09-25","1985-09-25","1965-01-11"
"9999-01-01",445950,"Senior Engineer","Ebru","Valtorta","1993-12-09","1992-12-09","1965-01-23"
"9999-01-01",445950,"Engineer","Ebru","Valtorta","1993-12-09","1992-12-09","1965-01-23"
"9999-01-01",446306,"Senior Engineer","Hercules","Kabayashi","1992-06-09","1991-06-10","1965-01-22"
"9999-01-01",446121,"Staff","Fay","Cochrane","2000-12-12","1999-12-13","1965-01-11"
"9999-01-01",446424,"Senior Engineer","DAIDA","Nooteboom","1986-11-24","1985-11-24","1965-01-16"
"9999-01-01",446424,"Engineer","DAIDA","Nooteboom","1986-11-24","1985-11-24","1965-01-16"
"9999-01-01",446897,"Technique Leader","Takahiro","Dalton","1993-09-30","1992-09-30","1965-01-22"
"9999-01-01",446959,"Senior Engineer","Aram","Passino","1996-01-28","1995-01-28","1965-01-29"
"9999-01-01",447232,"Staff","Aleksander","Schaaf","1996-05-25","1995-05-26","1965-01-22"
"9999-01-01",447018,"Senior Engineer","Dannz","Miara","1993-12-04","1992-12-04","1965-01-17"
"9999-01-01",447018,"Engineer","Dannz","Miara","1993-12-04","1992-12-04","1965-01-17"
"9999-01-01",447135,"Senior Staff","Gennady","Rouquie","1990-08-24","1989-08-24","1965-01-31"
"9999-01-01",447232,"Senior Staff","Aleksander","Schaaf","1996-05-25","1995-05-26","1965-01-22"
"9999-01-01",447544,"Senior Staff","Stabislas","Kakkad","1990-02-19","1989-02-19","1965-01-22"
"9999-01-01",447376,"Staff","Kirk","Zongker","2000-12-09","1999-12-10","1965-01-07"
"9999-01-01",447877,"Senior Engineer","Make","Heuser","1989-07-02","1988-07-02","1965-01-13"
"9999-01-01",447613,"Senior Engineer","Paris","Restivo","1987-11-21","1986-11-21","1965-01-15"
"9999-01-01",447613,"Engineer","Paris","Restivo","1987-11-21","1986-11-21","1965-01-15"
"9999-01-01",447877,"Engineer","Make","Heuser","1989-07-02","1988-07-02","1965-01-13"
"9999-01-01",447931,"Staff","Martijn","Jeong","1991-12-14","1990-12-14","1965-01-11"
"9999-01-01",447931,"Senior Staff","Martijn","Jeong","1991-12-14","1990-12-14","1965-01-11"
"9999-01-01",447999,"Senior Engineer","Shiv","Vilarrasa","1991-08-01","1990-08-01","1965-01-05"
"9999-01-01",447999,"Engineer","Shiv","Vilarrasa","1991-08-01","1990-08-01","1965-01-05"
"9999-01-01",447966,"Senior Engineer","Kamakshi","Hebert","1998-01-17","1997-01-17","1965-01-05"
"9999-01-01",447966,"Engineer","Kamakshi","Hebert","1998-01-17","1997-01-17","1965-01-05"
"9999-01-01",447982,"Senior Engineer","Shiv","Baezner","1991-12-17","1990-12-17","1965-01-25"
"9999-01-01",447982,"Engineer","Shiv","Baezner","1991-12-17","1990-12-17","1965-01-25"
"9999-01-01",448769,"Technique Leader","Mong","Dichev","1998-10-11","1997-10-11","1965-01-18"
"9999-01-01",449984,"Senior Engineer","Hinrich","Perin","1986-11-20","1985-11-20","1965-02-01"
"9999-01-01",448900,"Staff","Mart","Talmor","2000-05-10","1999-05-11","1965-01-16"
"9999-01-01",448918,"Senior Engineer","Chiradeep","Arlazarov","1990-10-06","1989-10-06","1965-01-23"
"9999-01-01",448918,"Engineer","Chiradeep","Arlazarov","1990-10-06","1989-10-06","1965-01-23"
"9999-01-01",448994,"Staff","Haldun","Syang","1998-02-11","1997-02-11","1965-01-12"
"9999-01-01",449189,"Senior Staff","Jahangir","Bernatsky","1996-09-29","1995-09-30","1965-01-30"
"9999-01-01",449815,"Staff","Fumitaka","Quittner","1989-04-20","1988-04-20","1965-01-27"
"9999-01-01",449815,"Senior Staff","Fumitaka","Quittner","1989-04-20","1988-04-20","1965-01-27"
"9999-01-01",449984,"Engineer","Hinrich","Perin","1986-11-20","1985-11-20","1965-02-01"
"9999-01-01",450184,"Senior Engineer","Selwyn","Henseler","1994-03-09","1993-03-09","1965-01-11"
"9999-01-01",450255,"Technique Leader","Udo","Waymire","1987-06-14","1986-06-14","1965-01-31"
"9999-01-01",450475,"Senior Staff","Saeed","Bahl","1992-01-29","1991-01-29","1965-01-21"
"9999-01-01",450888,"Staff","Sedat","Rande","1996-03-24","1995-03-25","1965-01-03"
"9999-01-01",450309,"Technique Leader","Gill","Orlowska","1987-12-25","1986-12-25","1965-01-08"
"9999-01-01",450817,"Senior Engineer","DAIDA","Frolund","1988-07-16","1987-07-17","1965-01-10"
"9999-01-01",450817,"Engineer","DAIDA","Frolund","1988-07-16","1987-07-17","1965-01-10"
"9999-01-01",450888,"Senior Staff","Sedat","Rande","1996-03-24","1995-03-25","1965-01-03"
"9999-01-01",450934,"Senior Engineer","Chanjung","Raoux","1993-05-25","1992-05-25","1965-01-23"
"9999-01-01",450934,"Engineer","Chanjung","Raoux","1993-05-25","1992-05-25","1965-01-23"
"9999-01-01",450936,"Staff","Yuriy","Ponthieu","1992-12-10","1991-12-11","1965-01-18"
"9999-01-01",450936,"Senior Staff","Yuriy","Ponthieu","1992-12-10","1991-12-11","1965-01-18"
"9999-01-01",451253,"Staff","Jaihie","Ozeri","1992-06-20","1991-06-21","1965-01-15"
"9999-01-01",451253,"Senior Staff","Jaihie","Ozeri","1992-06-20","1991-06-21","1965-01-15"
"9999-01-01",452137,"Senior Engineer","Subir","Miake","1994-07-11","1993-07-11","1965-01-15"
"9999-01-01",451272,"Senior Engineer","Jacopo","Krohm","1992-04-23","1991-04-24","1965-01-02"
"9999-01-01",451272,"Engineer","Jacopo","Krohm","1992-04-23","1991-04-24","1965-01-02"
"9999-01-01",451275,"Senior Staff","Bedrich","Isard","1987-06-07","1986-06-07","1965-01-25"
"9999-01-01",451333,"Senior Staff","Radhika","Bonifati","1996-03-10","1995-03-11","1965-01-15"
"9999-01-01",452137,"Engineer","Subir","Miake","1994-07-11","1993-07-11","1965-01-15"
"9999-01-01",452206,"Staff","Arra","Esposito","1995-11-03","1994-11-03","1965-01-22"
"9999-01-01",452982,"Senior Staff","Lobel","Aloia","1995-12-29","1994-12-29","1965-01-29"
"9999-01-01",452325,"Senior Engineer","Taiji","Berstel","1997-12-02","1996-12-02","1965-01-14"
"9999-01-01",452325,"Engineer","Taiji","Berstel","1997-12-02","1996-12-02","1965-01-14"
"9999-01-01",452347,"Staff","Shigeichiro","Brattka","1997-07-13","1996-07-13","1965-01-07"
"9999-01-01",452347,"Senior Staff","Shigeichiro","Brattka","1997-07-13","1996-07-13","1965-01-07"
"9999-01-01",452365,"Engineer","Fei","Gadepally","1989-11-13","1988-11-13","1965-01-05"
"9999-01-01",452365,"Assistant Engineer","Fei","Gadepally","1989-11-13","1988-11-13","1965-01-05"
"9999-01-01",453070,"Staff","Aran","Rosenbaum","1992-04-24","1991-04-25","1965-01-06"
"9999-01-01",452956,"Senior Engineer","Gou","Thombley","1988-04-08","1987-04-09","1965-01-17"
"9999-01-01",452957,"Staff","Alair","Nanard","1997-02-09","1996-02-10","1965-01-03"
"9999-01-01",453070,"Senior Staff","Aran","Rosenbaum","1992-04-24","1991-04-25","1965-01-06"
"9999-01-01",453688,"Engineer","Chinya","Leslie","1996-10-27","1995-10-28","1965-01-24"
"9999-01-01",453154,"Staff","Gao","Lally","1997-03-01","1996-03-01","1965-01-03"
"9999-01-01",453644,"Staff","Berni","Takkinen","1993-06-08","1992-06-08","1965-01-07"
"9999-01-01",453644,"Senior Staff","Berni","Takkinen","1993-06-08","1992-06-08","1965-01-07"
"9999-01-01",453723,"Senior Engineer","Arne","Kohling","1986-12-13","1985-12-13","1965-01-15"
"9999-01-01",453913,"Staff","Stein","Perng","1994-04-29","1993-04-29","1965-01-23"
"9999-01-01",453913,"Senior Staff","Stein","Perng","1994-04-29","1993-04-29","1965-01-23"
"9999-01-01",453723,"Engineer","Arne","Kohling","1986-12-13","1985-12-13","1965-01-15"
"9999-01-01",453760,"Staff","Ewing","Rajala","1997-06-21","1996-06-21","1965-01-13"
"9999-01-01",453760,"Senior Staff","Ewing","Rajala","1997-06-21","1996-06-21","1965-01-13"
"9999-01-01",453790,"Senior Engineer","Fai","Keirsey","1995-10-12","1994-10-12","1965-01-11"
"9999-01-01",453790,"Engineer","Fai","Keirsey","1995-10-12","1994-10-12","1965-01-11"
"9999-01-01",454825,"Senior Engineer","Kamakshi","Schusler","1996-05-24","1995-05-25","1965-01-02"
"9999-01-01",454338,"Engineer","Mohammed","Georg","1999-08-03","1998-08-03","1965-01-24"
"9999-01-01",454378,"Technique Leader","Gina","Ossenbruggen","1999-01-03","1998-01-03","1965-01-06"
"9999-01-01",454825,"Engineer","Kamakshi","Schusler","1996-05-24","1995-05-25","1965-01-02"
"9999-01-01",455175,"Staff","Soenke","Zaumen","1993-02-21","1992-02-22","1965-01-14"
"9999-01-01",454736,"Engineer","Nechama","Ermel","1996-06-04","1995-06-05","1965-01-24"
"9999-01-01",454791,"Senior Engineer","Xiaoqiu","Pietracaprina","1995-07-09","1994-07-09","1965-01-22"
"9999-01-01",454994,"Senior Engineer","Mohan","Picht","1992-02-24","1991-02-24","1965-01-01"
"9999-01-01",454994,"Engineer","Mohan","Picht","1992-02-24","1991-02-24","1965-01-01"
"9999-01-01",455175,"Senior Staff","Soenke","Zaumen","1993-02-21","1992-02-22","1965-01-14"
"9999-01-01",455814,"Senior Engineer","Giao","DuCasse","1992-07-18","1991-07-19","1965-01-28"
"9999-01-01",455284,"Senior Engineer","Luisa","Baig","1997-07-12","1996-07-12","1965-01-09"
"9999-01-01",455284,"Engineer","Luisa","Baig","1997-07-12","1996-07-12","1965-01-09"
"9999-01-01",455726,"Staff","Qiwen","Kriebel","1988-12-12","1987-12-13","1965-01-08"
"9999-01-01",455726,"Senior Staff","Qiwen","Kriebel","1988-12-12","1987-12-13","1965-01-08"
"9999-01-01",455814,"Engineer","Giao","DuCasse","1992-07-18","1991-07-19","1965-01-28"
"9999-01-01",455914,"Senior Engineer","Peer","Angelopoulos","1990-07-23","1989-07-23","1965-01-01"
"9999-01-01",455914,"Engineer","Peer","Angelopoulos","1990-07-23","1989-07-23","1965-01-01"
"9999-01-01",456767,"Staff","Tetsurou","Schreiter","1988-07-16","1987-07-17","1965-01-24"
"9999-01-01",456767,"Senior Staff","Tetsurou","Schreiter","1988-07-16","1987-07-17","1965-01-24"
"9999-01-01",456982,"Senior Engineer","Shounak","Dratva","1990-01-05","1989-01-05","1965-01-07"
"9999-01-01",456982,"Engineer","Shounak","Dratva","1990-01-05","1989-01-05","1965-01-07"
"9999-01-01",457070,"Staff","Gay","Plavsic","1988-08-05","1987-08-06","1965-01-25"
"9999-01-01",457070,"Senior Staff","Gay","Plavsic","1988-08-05","1987-08-06","1965-01-25"
"9999-01-01",457146,"Staff","Jinpo","Heyers","2000-01-07","1999-01-07","1965-01-20"
"9999-01-01",457411,"Senior Engineer","Xudong","Peck","1989-04-18","1988-04-18","1965-01-13"
"9999-01-01",457489,"Senior Engineer","Berna","Ranst","1986-05-14","1985-05-14","1965-01-24"
"9999-01-01",457489,"Engineer","Berna","Ranst","1986-05-14","1985-05-14","1965-01-24"
"9999-01-01",457611,"Engineer","Indrajit","Krogh","1999-09-18","1998-09-18","1965-01-09"
"9999-01-01",457305,"Staff","Sorina","Lakshmanan","1995-09-03","1994-09-03","1965-01-15"
"9999-01-01",457337,"Technique Leader","Xumin","Beidas","1996-04-26","1995-04-27","1965-01-31"
"9999-01-01",457813,"Senior Engineer","Foong","Gargeya","1993-01-23","1992-01-24","1965-01-28"
"9999-01-01",457813,"Engineer","Foong","Gargeya","1993-01-23","1992-01-24","1965-01-28"
"9999-01-01",457832,"Senior Engineer","Jackson","Zielinski","1998-09-12","1997-09-12","1965-02-01"
"9999-01-01",457938,"Staff","Arch","Picco","1994-06-07","1993-06-07","1965-01-14"
"9999-01-01",457776,"Senior Engineer","Florian","Siepmann","1988-12-20","1987-12-21","1965-01-15"
"9999-01-01",457776,"Engineer","Florian","Siepmann","1988-12-20","1987-12-21","1965-01-15"
"9999-01-01",457938,"Senior Staff","Arch","Picco","1994-06-07","1993-06-07","1965-01-14"
"9999-01-01",458111,"Engineer","Florian","Tramer","2000-11-06","1999-11-07","1965-01-23"
"9999-01-01",458134,"Staff","Thanasis","Standera","1986-03-20","1985-03-20","1965-01-11"
"9999-01-01",458134,"Senior Staff","Thanasis","Standera","1986-03-20","1985-03-20","1965-01-11"
"9999-01-01",458191,"Staff","George","Atchley","1998-07-02","1997-07-02","1965-01-28"
"9999-01-01",458383,"Engineer","Mabhin","Foote","2000-04-22","1999-04-23","1965-01-06"
"9999-01-01",458726,"Staff","Shahaf","Kitai","1987-12-26","1986-12-26","1965-01-13"
"9999-01-01",458726,"Senior Staff","Shahaf","Kitai","1987-12-26","1986-12-26","1965-01-13"
"9999-01-01",458790,"Senior Engineer","Ramya","Azadmanesh","1989-11-19","1988-11-19","1965-01-17"
"9999-01-01",458790,"Engineer","Ramya","Azadmanesh","1989-11-19","1988-11-19","1965-01-17"
"9999-01-01",459172,"Engineer","Val","Rissanen","1994-11-20","1993-11-20","1965-01-19"
"9999-01-01",459172,"Assistant Engineer","Val","Rissanen","1994-11-20","1993-11-20","1965-01-19"
"9999-01-01",459429,"Staff","Mohit","Verhaegen","1993-05-27","1992-05-27","1965-01-14"
"9999-01-01",459429,"Senior Staff","Mohit","Verhaegen","1993-05-27","1992-05-27","1965-01-14"
"9999-01-01",459685,"Engineer","Hirochika","Goldhammer","1999-03-12","1998-03-12","1965-02-01"
"9999-01-01",459356,"Engineer","Pramod","Wendorf","1999-12-25","1998-12-25","1965-01-21"
"9999-01-01",460131,"Staff","Adly","Hambrick","1998-07-25","1997-07-25","1965-01-16"
"9999-01-01",460691,"Senior Staff","Munehiko","Gihr","1990-12-06","1989-12-06","1965-01-16"
"9999-01-01",460707,"Senior Engineer","Yoshinari","Lanteri","1997-12-25","1996-12-25","1965-01-07"
"9999-01-01",460707,"Engineer","Yoshinari","Lanteri","1997-12-25","1996-12-25","1965-01-07"
"9999-01-01",461270,"Staff","Mrinalini","Mawatari","1997-01-02","1996-01-03","1965-01-10"
"9999-01-01",460920,"Senior Staff","Remzi","Mitzlaff","1987-04-06","1986-04-06","1965-01-22"
"9999-01-01",463023,"Staff","Itzchak","Penn","2000-01-21","1999-01-21","1965-01-06"
"9999-01-01",461120,"Senior Engineer","Shietung","Gelosh","1997-03-26","1996-03-26","1965-01-18"
"9999-01-01",461120,"Engineer","Shietung","Gelosh","1997-03-26","1996-03-26","1965-01-18"
"9999-01-01",461801,"Staff","Sumali","Cooman","1993-02-15","1992-02-16","1965-01-03"
"9999-01-01",461801,"Senior Staff","Sumali","Cooman","1993-02-15","1992-02-16","1965-01-03"
"9999-01-01",462493,"Senior Engineer","Paloma","Gerlach","1989-07-26","1988-07-26","1965-01-12"
"9999-01-01",462493,"Engineer","Paloma","Gerlach","1989-07-26","1988-07-26","1965-01-12"
"9999-01-01",462795,"Staff","Somnath","Cummings","1995-07-10","1994-07-10","1965-01-05"
"9999-01-01",462795,"Senior Staff","Somnath","Cummings","1995-07-10","1994-07-10","1965-01-05"
"9999-01-01",463099,"Staff","Jinxi","Schmiedel","1991-09-21","1990-09-21","1965-01-15"
"9999-01-01",463099,"Senior Staff","Jinxi","Schmiedel","1991-09-21","1990-09-21","1965-01-15"
"9999-01-01",463212,"Senior Engineer","Ramya","Rossi","1988-03-01","1987-03-02","1965-01-09"
"9999-01-01",463495,"Staff","Alenka","Barriga","1989-05-06","1988-05-06","1965-01-28"
"9999-01-01",463495,"Senior Staff","Alenka","Barriga","1989-05-06","1988-05-06","1965-01-28"
"9999-01-01",464284,"Senior Staff","Huiqun","Henders","1994-05-19","1993-05-19","1965-01-20"
"9999-01-01",463472,"Technique Leader","Jaber","Sethi","1996-06-05","1995-06-06","1965-01-11"
"9999-01-01",464303,"Staff","Abdelghani","Nyrup","1987-08-02","1986-08-02","1965-01-22"
"9999-01-01",464303,"Senior Staff","Abdelghani","Nyrup","1987-08-02","1986-08-02","1965-01-22"
"9999-01-01",465062,"Senior Engineer","Stafford","Gist","1989-05-07","1988-05-07","1965-01-29"
"9999-01-01",465062,"Engineer","Stafford","Gist","1989-05-07","1988-05-07","1965-01-29"
"9999-01-01",465076,"Senior Engineer","Tokuyasu","Ghelli","1986-05-05","1985-05-05","1965-01-19"
"9999-01-01",465076,"Engineer","Tokuyasu","Ghelli","1986-05-05","1985-05-05","1965-01-19"
"9999-01-01",465085,"Senior Staff","Vidar","Gunderson","1997-03-18","1996-03-18","1965-01-18"
"9999-01-01",465409,"Staff","Shahid","Varman","1986-08-27","1985-08-27","1965-01-30"
"9999-01-01",465409,"Senior Staff","Shahid","Varman","1986-08-27","1985-08-27","1965-01-30"
"9999-01-01",465501,"Staff","Mrinalini","Gire","1993-11-09","1992-11-09","1965-01-05"
"9999-01-01",465501,"Senior Staff","Mrinalini","Gire","1993-11-09","1992-11-09","1965-01-05"
"9999-01-01",465853,"Staff","Kwan","Kampfer","1999-10-16","1998-10-16","1965-01-01"
"9999-01-01",465874,"Engineer","Herb","Picht","1986-05-31","1985-05-31","1965-01-12"
"9999-01-01",465711,"Senior Engineer","Lakshmi","Frijda","1991-04-21","1990-04-21","1965-01-06"
"9999-01-01",465711,"Engineer","Lakshmi","Frijda","1991-04-21","1990-04-21","1965-01-06"
"9999-01-01",465874,"Assistant Engineer","Herb","Picht","1986-05-31","1985-05-31","1965-01-12"
"9999-01-01",466064,"Senior Staff","Temple","Danlos","1995-06-13","1994-06-13","1965-01-31"
"9999-01-01",466367,"Staff","Hiroyasu","Strandh","1990-06-05","1989-06-05","1965-01-05"
"9999-01-01",466367,"Senior Staff","Hiroyasu","Strandh","1990-06-05","1989-06-05","1965-01-05"
"9999-01-01",466745,"Staff","Boalin","Birsak","1996-10-15","1995-10-16","1965-01-26"
"9999-01-01",466509,"Senior Engineer","Bezalel","Verhoeff","1989-03-22","1988-03-22","1965-01-26"
"9999-01-01",466509,"Engineer","Bezalel","Verhoeff","1989-03-22","1988-03-22","1965-01-26"
"9999-01-01",466745,"Senior Staff","Boalin","Birsak","1996-10-15","1995-10-16","1965-01-26"
"9999-01-01",467392,"Senior Engineer","Mariusz","Rikino","1996-04-12","1995-04-13","1965-01-07"
"9999-01-01",466603,"Staff","Yechezkel","Nourani","1992-07-31","1991-08-01","1965-01-23"
"9999-01-01",466603,"Senior Staff","Yechezkel","Nourani","1992-07-31","1991-08-01","1965-01-23"
"9999-01-01",467176,"Staff","Przemyslawa","Borovoy","1994-06-18","1993-06-18","1965-01-05"
"9999-01-01",467176,"Senior Staff","Przemyslawa","Borovoy","1994-06-18","1993-06-18","1965-01-05"
"9999-01-01",467269,"Technique Leader","Nahum","Lambe","1990-08-31","1989-08-31","1965-01-18"
"9999-01-01",467392,"Engineer","Mariusz","Rikino","1996-04-12","1995-04-13","1965-01-07"
